"","year","month","week","jday","date","zone","metric","tempC"
"1382",2022,5,21,143,2022-05-23,"mid","max",34.2
"1383",2022,5,21,143,2022-05-23,"mid","min",10.6
"1384",2022,5,21,144,2022-05-24,"high","mean",16.48125
"1385",2022,5,21,144,2022-05-24,"high","max",36
"1386",2022,5,21,144,2022-05-24,"high","min",8.2
"1387",2022,5,21,144,2022-05-24,"mid","mean",14.0166666666667
"1388",2022,5,21,144,2022-05-24,"mid","max",33.1
"1389",2022,5,21,144,2022-05-24,"mid","min",10.7
"1390",2022,5,21,145,2022-05-25,"high","mean",17.8131944444444
"1391",2022,5,21,145,2022-05-25,"high","max",39.9
"1392",2022,5,21,145,2022-05-25,"high","min",8.6
"1393",2022,5,21,145,2022-05-25,"mid","mean",14.1555555555556
"1394",2022,5,21,145,2022-05-25,"mid","max",32.4
"1395",2022,5,21,145,2022-05-25,"mid","min",11.7
"1396",2022,5,21,146,2022-05-26,"high","mean",16.5631944444444
"1397",2022,5,21,146,2022-05-26,"high","max",34.5
"1398",2022,5,21,146,2022-05-26,"high","min",11.7
"1399",2022,5,21,146,2022-05-26,"mid","mean",13.3034722222222
"1400",2022,5,21,146,2022-05-26,"mid","max",17.8
"1401",2022,5,21,146,2022-05-26,"mid","min",11.7
"1402",2022,5,21,147,2022-05-27,"high","mean",16.0027777777778
"1403",2022,5,21,147,2022-05-27,"high","max",31.9
"1404",2022,5,21,147,2022-05-27,"high","min",11.4
"1405",2022,5,21,147,2022-05-27,"mid","mean",12.3638888888889
"1406",2022,5,21,147,2022-05-27,"mid","max",15
"1407",2022,5,21,147,2022-05-27,"mid","min",11.2
"1408",2022,5,22,148,2022-05-28,"high","mean",16.2972222222222
"1409",2022,5,22,148,2022-05-28,"high","max",31.8
"1410",2022,5,22,148,2022-05-28,"high","min",11.4
"1411",2022,5,22,148,2022-05-28,"mid","mean",12.8708333333333
"1412",2022,5,22,148,2022-05-28,"mid","max",15.6
"1413",2022,5,22,148,2022-05-28,"mid","min",11.5
"1414",2022,5,22,149,2022-05-29,"high","mean",14.2201388888889
"1415",2022,5,22,149,2022-05-29,"high","max",26.9
"1416",2022,5,22,149,2022-05-29,"high","min",9.1
"1417",2022,5,22,149,2022-05-29,"mid","mean",12.4201388888889
"1418",2022,5,22,149,2022-05-29,"mid","max",17.4
"1419",2022,5,22,149,2022-05-29,"mid","min",9.3
"1420",2022,5,22,150,2022-05-30,"high","mean",12.78125
"1421",2022,5,22,150,2022-05-30,"high","max",21.9
"1422",2022,5,22,150,2022-05-30,"high","min",8.3
"1423",2022,5,22,150,2022-05-30,"mid","mean",11.7361111111111
"1424",2022,5,22,150,2022-05-30,"mid","max",18.6
"1425",2022,5,22,150,2022-05-30,"mid","min",8.8
"1426",2022,5,22,151,2022-05-31,"high","mean",13.38125
"1427",2022,5,22,151,2022-05-31,"high","max",24.3
"1428",2022,5,22,151,2022-05-31,"high","min",7.3
"1429",2022,5,22,151,2022-05-31,"mid","mean",12.4895833333333
"1430",2022,5,22,151,2022-05-31,"mid","max",21.9
"1431",2022,5,22,151,2022-05-31,"mid","min",8.4
"1432",2022,6,22,152,2022-06-01,"high","mean",14.4868055555556
"1433",2022,6,22,152,2022-06-01,"high","max",27.1
"1434",2022,6,22,152,2022-06-01,"high","min",8.9
"1435",2022,6,22,152,2022-06-01,"mid","mean",13.1965277777778
"1436",2022,6,22,152,2022-06-01,"mid","max",21.4
"1437",2022,6,22,152,2022-06-01,"mid","min",10.4
"1438",2022,6,22,153,2022-06-02,"high","mean",15.9256944444444
"1439",2022,6,22,153,2022-06-02,"high","max",30.7
"1440",2022,6,22,153,2022-06-02,"high","min",9.9
"1441",2022,6,22,153,2022-06-02,"mid","mean",14.6131944444444
"1442",2022,6,22,153,2022-06-02,"mid","max",29.6
"1443",2022,6,22,153,2022-06-02,"mid","min",10.7
"1444",2022,6,22,154,2022-06-03,"high","mean",16.6277777777778
"1445",2022,6,22,154,2022-06-03,"high","max",33.2
"1446",2022,6,22,154,2022-06-03,"high","min",11.1
"1447",2022,6,22,154,2022-06-03,"mid","mean",15.0631944444444
"1448",2022,6,22,154,2022-06-03,"mid","max",31.2
"1449",2022,6,22,154,2022-06-03,"mid","min",12.4
"1450",2022,6,23,155,2022-06-04,"high","mean",16.4944444444444
"1451",2022,6,23,155,2022-06-04,"high","max",36.2
"1452",2022,6,23,155,2022-06-04,"high","min",12
"1453",2022,6,23,155,2022-06-04,"mid","mean",NA
"1454",2022,6,23,155,2022-06-04,"mid","max",NA
"1455",2022,6,23,155,2022-06-04,"mid","min",NA
"1456",2022,6,23,156,2022-06-05,"high","mean",18.7458333333333
"1457",2022,6,23,156,2022-06-05,"high","max",40.4
"1458",2022,6,23,156,2022-06-05,"high","min",12.2
"1459",2022,6,23,156,2022-06-05,"mid","mean",16.0951388888889
"1460",2022,6,23,156,2022-06-05,"mid","max",39.8
"1461",2022,6,23,156,2022-06-05,"mid","min",12.1
"1462",2022,6,23,157,2022-06-06,"high","mean",17.6736111111111
"1463",2022,6,23,157,2022-06-06,"high","max",33.1
"1464",2022,6,23,157,2022-06-06,"high","min",12.6
"1465",2022,6,23,157,2022-06-06,"mid","mean",16.4652777777778
"1466",2022,6,23,157,2022-06-06,"mid","max",36.6
"1467",2022,6,23,157,2022-06-06,"mid","min",12.4
"1468",2022,6,23,158,2022-06-07,"high","mean",17.0930555555556
"1469",2022,6,23,158,2022-06-07,"high","max",32.4
"1470",2022,6,23,158,2022-06-07,"high","min",10.9
"1471",2022,6,23,158,2022-06-07,"mid","mean",15.7729166666667
"1472",2022,6,23,158,2022-06-07,"mid","max",32.5
"1473",2022,6,23,158,2022-06-07,"mid","min",12.8
"1474",2022,6,23,159,2022-06-08,"high","mean",18.8576388888889
"1475",2022,6,23,159,2022-06-08,"high","max",35.8
"1476",2022,6,23,159,2022-06-08,"high","min",9.7
"1477",2022,6,23,159,2022-06-08,"mid","mean",17.5513888888889
"1478",2022,6,23,159,2022-06-08,"mid","max",37.3
"1479",2022,6,23,159,2022-06-08,"mid","min",13.3
"1480",2022,6,23,160,2022-06-09,"high","mean",18.0548611111111
"1481",2022,6,23,160,2022-06-09,"high","max",35.5
"1482",2022,6,23,160,2022-06-09,"high","min",10
"1483",2022,6,23,160,2022-06-09,"mid","mean",14.5895833333333
"1484",2022,6,23,160,2022-06-09,"mid","max",22.6
"1485",2022,6,23,160,2022-06-09,"mid","min",12.6
"1486",2022,6,23,161,2022-06-10,"high","mean",18.1916666666667
"1487",2022,6,23,161,2022-06-10,"high","max",38.4
"1488",2022,6,23,161,2022-06-10,"high","min",10.6
"1489",2022,6,23,161,2022-06-10,"mid","mean",14.0652777777778
"1490",2022,6,23,161,2022-06-10,"mid","max",18
"1491",2022,6,23,161,2022-06-10,"mid","min",11.9
"1492",2022,6,24,162,2022-06-11,"high","mean",17.2409722222222
"1493",2022,6,24,162,2022-06-11,"high","max",36.8
"1494",2022,6,24,162,2022-06-11,"high","min",10.8
"1495",2022,6,24,162,2022-06-11,"mid","mean",13.46875
"1496",2022,6,24,162,2022-06-11,"mid","max",15.7
"1497",2022,6,24,162,2022-06-11,"mid","min",11
"1498",2022,6,24,163,2022-06-12,"high","mean",17.5993055555556
"1499",2022,6,24,163,2022-06-12,"high","max",36.8
"1500",2022,6,24,163,2022-06-12,"high","min",12.7
"1501",2022,6,24,163,2022-06-12,"mid","mean",13.99375
"1502",2022,6,24,163,2022-06-12,"mid","max",16.8
"1503",2022,6,24,163,2022-06-12,"mid","min",12.5
"1504",2022,6,24,164,2022-06-13,"high","mean",13.7368055555556
"1505",2022,6,24,164,2022-06-13,"high","max",21
"1506",2022,6,24,164,2022-06-13,"high","min",8.6
"1507",2022,6,24,164,2022-06-13,"mid","mean",12.9520833333333
"1508",2022,6,24,164,2022-06-13,"mid","max",16.4
"1509",2022,6,24,164,2022-06-13,"mid","min",9.2
"1510",2022,6,24,165,2022-06-14,"high","mean",13.6701388888889
"1511",2022,6,24,165,2022-06-14,"high","max",22.9
"1512",2022,6,24,165,2022-06-14,"high","min",7.4
"1513",2022,6,24,165,2022-06-14,"mid","mean",12.5006944444444
"1514",2022,6,24,165,2022-06-14,"mid","max",21.5
"1515",2022,6,24,165,2022-06-14,"mid","min",8.4
"1516",2022,6,24,166,2022-06-15,"high","mean",14.1729166666667
"1517",2022,6,24,166,2022-06-15,"high","max",25.3
"1518",2022,6,24,166,2022-06-15,"high","min",8.1
"1519",2022,6,24,166,2022-06-15,"mid","mean",13.1694444444444
"1520",2022,6,24,166,2022-06-15,"mid","max",26
"1521",2022,6,24,166,2022-06-15,"mid","min",8.8
"1522",2022,6,24,167,2022-06-16,"high","mean",14.8243055555556
"1523",2022,6,24,167,2022-06-16,"high","max",29.2
"1524",2022,6,24,167,2022-06-16,"high","min",9.3
"1525",2022,6,24,167,2022-06-16,"mid","mean",14.0381944444444
"1526",2022,6,24,167,2022-06-16,"mid","max",30.3
"1527",2022,6,24,167,2022-06-16,"mid","min",9.6
"1528",2022,6,24,168,2022-06-17,"high","mean",15.3944444444444
"1529",2022,6,24,168,2022-06-17,"high","max",32.1
"1530",2022,6,24,168,2022-06-17,"high","min",10.1
"1531",2022,6,24,168,2022-06-17,"mid","mean",14.2763888888889
"1532",2022,6,24,168,2022-06-17,"mid","max",32.4
"1533",2022,6,24,168,2022-06-17,"mid","min",10.4
"1534",2022,6,25,169,2022-06-18,"high","mean",15.7604166666667
"1535",2022,6,25,169,2022-06-18,"high","max",31.7
"1536",2022,6,25,169,2022-06-18,"high","min",9.2
"1537",2022,6,25,169,2022-06-18,"mid","mean",15.3868055555556
"1538",2022,6,25,169,2022-06-18,"mid","max",36.6
"1539",2022,6,25,169,2022-06-18,"mid","min",11.2
"1540",2022,6,25,170,2022-06-19,"high","mean",15.8138888888889
"1541",2022,6,25,170,2022-06-19,"high","max",31.6
"1542",2022,6,25,170,2022-06-19,"high","min",9.2
"1543",2022,6,25,170,2022-06-19,"mid","mean",15.3145833333333
"1544",2022,6,25,170,2022-06-19,"mid","max",35.9
"1545",2022,6,25,170,2022-06-19,"mid","min",11.4
"1546",2022,6,25,171,2022-06-20,"high","mean",16.1986111111111
"1547",2022,6,25,171,2022-06-20,"high","max",33.2
"1548",2022,6,25,171,2022-06-20,"high","min",9.6
"1549",2022,6,25,171,2022-06-20,"mid","mean",15.3861111111111
"1550",2022,6,25,171,2022-06-20,"mid","max",35.4
"1551",2022,6,25,171,2022-06-20,"mid","min",11.8
"1552",2022,6,25,172,2022-06-21,"high","mean",17.8763888888889
"1553",2022,6,25,172,2022-06-21,"high","max",41.4
"1554",2022,6,25,172,2022-06-21,"high","min",9.5
"1555",2022,6,25,172,2022-06-21,"mid","mean",15.69375
"1556",2022,6,25,172,2022-06-21,"mid","max",39.4
"1557",2022,6,25,172,2022-06-21,"mid","min",12.2
"1558",2022,6,25,173,2022-06-22,"high","mean",19.0951388888889
"1559",2022,6,25,173,2022-06-22,"high","max",43
"1560",2022,6,25,173,2022-06-22,"high","min",10.9
"1561",2022,6,25,173,2022-06-22,"mid","mean",14.3340277777778
"1562",2022,6,25,173,2022-06-22,"mid","max",19.5
"1563",2022,6,25,173,2022-06-22,"mid","min",12.1
"1564",2022,6,25,174,2022-06-23,"high","mean",16.15
"1565",2022,6,25,174,2022-06-23,"high","max",32.4
"1566",2022,6,25,174,2022-06-23,"high","min",10.3
"1567",2022,6,25,174,2022-06-23,"mid","mean",13.1041666666667
"1568",2022,6,25,174,2022-06-23,"mid","max",14.6
"1569",2022,6,25,174,2022-06-23,"mid","min",11.8
"1570",2022,6,25,175,2022-06-24,"high","mean",15.6368055555556
"1571",2022,6,25,175,2022-06-24,"high","max",32.7
"1572",2022,6,25,175,2022-06-24,"high","min",10.2
"1573",2022,6,25,175,2022-06-24,"mid","mean",13.2715277777778
"1574",2022,6,25,175,2022-06-24,"mid","max",15.7
"1575",2022,6,25,175,2022-06-24,"mid","min",11.4
"1576",2022,6,26,176,2022-06-25,"high","mean",15.2736111111111
"1577",2022,6,26,176,2022-06-25,"high","max",28.8
"1578",2022,6,26,176,2022-06-25,"high","min",10.8
"1579",2022,6,26,176,2022-06-25,"mid","mean",13.9881944444444
"1580",2022,6,26,176,2022-06-25,"mid","max",16.2
"1581",2022,6,26,176,2022-06-25,"mid","min",11.3
"1582",2022,6,26,177,2022-06-26,"high","mean",15.5069444444444
"1583",2022,6,26,177,2022-06-26,"high","max",29.1
"1584",2022,6,26,177,2022-06-26,"high","min",11.8
"1585",2022,6,26,177,2022-06-26,"mid","mean",14.0131944444444
"1586",2022,6,26,177,2022-06-26,"mid","max",17.1
"1587",2022,6,26,177,2022-06-26,"mid","min",12.1
"1588",2022,6,26,178,2022-06-27,"high","mean",15.29375
"1589",2022,6,26,178,2022-06-27,"high","max",24.3
"1590",2022,6,26,178,2022-06-27,"high","min",12.6
"1591",2022,6,26,178,2022-06-27,"mid","mean",14.1833333333333
"1592",2022,6,26,178,2022-06-27,"mid","max",16.5
"1593",2022,6,26,178,2022-06-27,"mid","min",12.8
"1594",2022,6,26,179,2022-06-28,"high","mean",15.8069444444444
"1595",2022,6,26,179,2022-06-28,"high","max",25
"1596",2022,6,26,179,2022-06-28,"high","min",12.1
"1597",2022,6,26,179,2022-06-28,"mid","mean",14.6118055555556
"1598",2022,6,26,179,2022-06-28,"mid","max",17.5
"1599",2022,6,26,179,2022-06-28,"mid","min",12.4
"1600",2022,6,26,180,2022-06-29,"high","mean",15.4
"1601",2022,6,26,180,2022-06-29,"high","max",19.8
"1602",2022,6,26,180,2022-06-29,"high","min",12.1
"1603",2022,6,26,180,2022-06-29,"mid","mean",14.7152777777778
"1604",2022,6,26,180,2022-06-29,"mid","max",17.5
"1605",2022,6,26,180,2022-06-29,"mid","min",12.7
"1606",2022,6,26,181,2022-06-30,"high","mean",15.1180555555556
"1607",2022,6,26,181,2022-06-30,"high","max",22.1
"1608",2022,6,26,181,2022-06-30,"high","min",12.4
"1609",2022,6,26,181,2022-06-30,"mid","mean",14.4527777777778
"1610",2022,6,26,181,2022-06-30,"mid","max",16
"1611",2022,6,26,181,2022-06-30,"mid","min",12.7
"1612",2022,7,26,182,2022-07-01,"high","mean",14.7354166666667
"1613",2022,7,26,182,2022-07-01,"high","max",21.1
"1614",2022,7,26,182,2022-07-01,"high","min",12.2
"1615",2022,7,26,182,2022-07-01,"mid","mean",14.1694444444444
"1616",2022,7,26,182,2022-07-01,"mid","max",16.3
"1617",2022,7,26,182,2022-07-01,"mid","min",12.6
"1618",2022,7,27,183,2022-07-02,"high","mean",15.0888888888889
"1619",2022,7,27,183,2022-07-02,"high","max",26.8
"1620",2022,7,27,183,2022-07-02,"high","min",12.6
"1621",2022,7,27,183,2022-07-02,"mid","mean",14.20625
"1622",2022,7,27,183,2022-07-02,"mid","max",18
"1623",2022,7,27,183,2022-07-02,"mid","min",12.9
"1624",2022,7,27,184,2022-07-03,"high","mean",16.2472222222222
"1625",2022,7,27,184,2022-07-03,"high","max",30.8
"1626",2022,7,27,184,2022-07-03,"high","min",12.4
"1627",2022,7,27,184,2022-07-03,"mid","mean",15.0527777777778
"1628",2022,7,27,184,2022-07-03,"mid","max",21.1
"1629",2022,7,27,184,2022-07-03,"mid","min",12.7
"1630",2022,7,27,185,2022-07-04,"high","mean",18.6631944444444
"1631",2022,7,27,185,2022-07-04,"high","max",34.1
"1632",2022,7,27,185,2022-07-04,"high","min",11.4
"1633",2022,7,27,185,2022-07-04,"mid","mean",17.7493055555556
"1634",2022,7,27,185,2022-07-04,"mid","max",34.9
"1635",2022,7,27,185,2022-07-04,"mid","min",13.5
"1636",2022,7,27,186,2022-07-05,"high","mean",19.2090277777778
"1637",2022,7,27,186,2022-07-05,"high","max",36.3
"1638",2022,7,27,186,2022-07-05,"high","min",14.5
"1639",2022,7,27,186,2022-07-05,"mid","mean",17.1840277777778
"1640",2022,7,27,186,2022-07-05,"mid","max",34.3
"1641",2022,7,27,186,2022-07-05,"mid","min",14.3
"1642",2022,7,27,187,2022-07-06,"high","mean",18.9895833333333
"1643",2022,7,27,187,2022-07-06,"high","max",38.1
"1644",2022,7,27,187,2022-07-06,"high","min",14.2
"1645",2022,7,27,187,2022-07-06,"mid","mean",16.0520833333333
"1646",2022,7,27,187,2022-07-06,"mid","max",28.1
"1647",2022,7,27,187,2022-07-06,"mid","min",14.1
"1648",2022,7,27,188,2022-07-07,"high","mean",17.7416666666667
"1649",2022,7,27,188,2022-07-07,"high","max",32.6
"1650",2022,7,27,188,2022-07-07,"high","min",12.2
"1651",2022,7,27,188,2022-07-07,"mid","mean",15.4423611111111
"1652",2022,7,27,188,2022-07-07,"mid","max",19.1
"1653",2022,7,27,188,2022-07-07,"mid","min",14.1
"1654",2022,7,27,189,2022-07-08,"high","mean",17.7722222222222
"1655",2022,7,27,189,2022-07-08,"high","max",34.8
"1656",2022,7,27,189,2022-07-08,"high","min",11.7
"1657",2022,7,27,189,2022-07-08,"mid","mean",15.3611111111111
"1658",2022,7,27,189,2022-07-08,"mid","max",18.1
"1659",2022,7,27,189,2022-07-08,"mid","min",13.3
"1660",2022,7,28,190,2022-07-09,"high","mean",17.3041666666667
"1661",2022,7,28,190,2022-07-09,"high","max",33.3
"1662",2022,7,28,190,2022-07-09,"high","min",12.3
"1663",2022,7,28,190,2022-07-09,"mid","mean",14.6465277777778
"1664",2022,7,28,190,2022-07-09,"mid","max",17.3
"1665",2022,7,28,190,2022-07-09,"mid","min",12.4
"1666",2022,7,28,191,2022-07-10,"high","mean",16.5409722222222
"1667",2022,7,28,191,2022-07-10,"high","max",31.8
"1668",2022,7,28,191,2022-07-10,"high","min",11.9
"1669",2022,7,28,191,2022-07-10,"mid","mean",14.4680555555556
"1670",2022,7,28,191,2022-07-10,"mid","max",16.9
"1671",2022,7,28,191,2022-07-10,"mid","min",12.4
"1672",2022,7,28,192,2022-07-11,"high","mean",16.075
"1673",2022,7,28,192,2022-07-11,"high","max",31.7
"1674",2022,7,28,192,2022-07-11,"high","min",10.1
"1675",2022,7,28,192,2022-07-11,"mid","mean",14.3465277777778
"1676",2022,7,28,192,2022-07-11,"mid","max",17.3
"1677",2022,7,28,192,2022-07-11,"mid","min",10.7
"1678",2022,7,28,193,2022-07-12,"high","mean",15.9965277777778
"1679",2022,7,28,193,2022-07-12,"high","max",27
"1680",2022,7,28,193,2022-07-12,"high","min",13.8
"1681",2022,7,28,193,2022-07-12,"mid","mean",14.2986111111111
"1682",2022,7,28,193,2022-07-12,"mid","max",15.5
"1683",2022,7,28,193,2022-07-12,"mid","min",13.7
"1684",2022,7,28,194,2022-07-13,"high","mean",16.0673611111111
"1685",2022,7,28,194,2022-07-13,"high","max",23
"1686",2022,7,28,194,2022-07-13,"high","min",13.6
"1687",2022,7,28,194,2022-07-13,"mid","mean",14.8194444444444
"1688",2022,7,28,194,2022-07-13,"mid","max",18.4
"1689",2022,7,28,194,2022-07-13,"mid","min",13.6
"1690",2022,7,28,195,2022-07-14,"high","mean",16.0381944444444
"1691",2022,7,28,195,2022-07-14,"high","max",20.7
"1692",2022,7,28,195,2022-07-14,"high","min",14.2
"1693",2022,7,28,195,2022-07-14,"mid","mean",15.4847222222222
"1694",2022,7,28,195,2022-07-14,"mid","max",16.8
"1695",2022,7,28,195,2022-07-14,"mid","min",14.3
"1696",2022,7,28,196,2022-07-15,"high","mean",16.0194444444444
"1697",2022,7,28,196,2022-07-15,"high","max",22.7
"1698",2022,7,28,196,2022-07-15,"high","min",12
"1699",2022,7,28,196,2022-07-15,"mid","mean",15.4236111111111
"1700",2022,7,28,196,2022-07-15,"mid","max",21.4
"1701",2022,7,28,196,2022-07-15,"mid","min",12.5
"1702",2022,7,29,197,2022-07-16,"high","mean",16.2069444444444
"1703",2022,7,29,197,2022-07-16,"high","max",25.6
"1704",2022,7,29,197,2022-07-16,"high","min",12.6
"1705",2022,7,29,197,2022-07-16,"mid","mean",15.5722222222222
"1706",2022,7,29,197,2022-07-16,"mid","max",20.7
"1707",2022,7,29,197,2022-07-16,"mid","min",13
"1708",2022,7,29,198,2022-07-17,"high","mean",16.1416666666667
"1709",2022,7,29,198,2022-07-17,"high","max",24.1
"1710",2022,7,29,198,2022-07-17,"high","min",13.3
"1711",2022,7,29,198,2022-07-17,"mid","mean",15.4673611111111
"1712",2022,7,29,198,2022-07-17,"mid","max",20.3
"1713",2022,7,29,198,2022-07-17,"mid","min",13.8
"1714",2022,7,29,199,2022-07-18,"high","mean",16.8645833333333
"1715",2022,7,29,199,2022-07-18,"high","max",31.3
"1716",2022,7,29,199,2022-07-18,"high","min",11.9
"1717",2022,7,29,199,2022-07-18,"mid","mean",16.6847222222222
"1718",2022,7,29,199,2022-07-18,"mid","max",33.3
"1719",2022,7,29,199,2022-07-18,"mid","min",13.7
"1720",2022,7,29,200,2022-07-19,"high","mean",15.86875
"1721",2022,7,29,200,2022-07-19,"high","max",29.5
"1722",2022,7,29,200,2022-07-19,"high","min",11.8
"1723",2022,7,29,200,2022-07-19,"mid","mean",15.2111111111111
"1724",2022,7,29,200,2022-07-19,"mid","max",21.8
"1725",2022,7,29,200,2022-07-19,"mid","min",14
"1726",2022,7,29,201,2022-07-20,"high","mean",16.10625
"1727",2022,7,29,201,2022-07-20,"high","max",26.5
"1728",2022,7,29,201,2022-07-20,"high","min",12.7
"1729",2022,7,29,201,2022-07-20,"mid","mean",15.2951388888889
"1730",2022,7,29,201,2022-07-20,"mid","max",17.2
"1731",2022,7,29,201,2022-07-20,"mid","min",14.3
"1732",2022,7,29,202,2022-07-21,"high","mean",15.9006944444444
"1733",2022,7,29,202,2022-07-21,"high","max",27.2
"1734",2022,7,29,202,2022-07-21,"high","min",12.1
"1735",2022,7,29,202,2022-07-21,"mid","mean",15.0923611111111
"1736",2022,7,29,202,2022-07-21,"mid","max",16.7
"1737",2022,7,29,202,2022-07-21,"mid","min",13.4
"1738",2022,7,29,203,2022-07-22,"high","mean",16.5111111111111
"1739",2022,7,29,203,2022-07-22,"high","max",31.8
"1740",2022,7,29,203,2022-07-22,"high","min",11.9
"1741",2022,7,29,203,2022-07-22,"mid","mean",15.0326388888889
"1742",2022,7,29,203,2022-07-22,"mid","max",17.3
"1743",2022,7,29,203,2022-07-22,"mid","min",12.4
"1744",2022,7,30,204,2022-07-23,"high","mean",14.7305555555556
"1745",2022,7,30,204,2022-07-23,"high","max",20.8
"1746",2022,7,30,204,2022-07-23,"high","min",11.6
"1747",2022,7,30,204,2022-07-23,"mid","mean",14.4486111111111
"1748",2022,7,30,204,2022-07-23,"mid","max",16.3
"1749",2022,7,30,204,2022-07-23,"mid","min",12.6
"1750",2022,7,30,205,2022-07-24,"high","mean",14.4409722222222
"1751",2022,7,30,205,2022-07-24,"high","max",20.8
"1752",2022,7,30,205,2022-07-24,"high","min",12.1
"1753",2022,7,30,205,2022-07-24,"mid","mean",14.0305555555556
"1754",2022,7,30,205,2022-07-24,"mid","max",14.8
"1755",2022,7,30,205,2022-07-24,"mid","min",12.8
"1756",2022,7,30,206,2022-07-25,"high","mean",14.5944444444444
"1757",2022,7,30,206,2022-07-25,"high","max",22.1
"1758",2022,7,30,206,2022-07-25,"high","min",12.6
"1759",2022,7,30,206,2022-07-25,"mid","mean",13.6416666666667
"1760",2022,7,30,206,2022-07-25,"mid","max",15.8
"1761",2022,7,30,206,2022-07-25,"mid","min",12.8
"1762",2022,7,30,207,2022-07-26,"high","mean",15.1083333333333
"1763",2022,7,30,207,2022-07-26,"high","max",25.1
"1764",2022,7,30,207,2022-07-26,"high","min",12.5
"1765",2022,7,30,207,2022-07-26,"mid","mean",13.6243055555556
"1766",2022,7,30,207,2022-07-26,"mid","max",16.6
"1767",2022,7,30,207,2022-07-26,"mid","min",12.3
"1768",2022,7,30,208,2022-07-27,"high","mean",15.9347222222222
"1769",2022,7,30,208,2022-07-27,"high","max",26.4
"1770",2022,7,30,208,2022-07-27,"high","min",11.2
"1771",2022,7,30,208,2022-07-27,"mid","mean",14.0854166666667
"1772",2022,7,30,208,2022-07-27,"mid","max",17.2
"1773",2022,7,30,208,2022-07-27,"mid","min",11.4
"1774",2022,7,30,209,2022-07-28,"high","mean",15.6680555555556
"1775",2022,7,30,209,2022-07-28,"high","max",24.1
"1776",2022,7,30,209,2022-07-28,"high","min",12.8
"1777",2022,7,30,209,2022-07-28,"mid","mean",14.4222222222222
"1778",2022,7,30,209,2022-07-28,"mid","max",19.7
"1779",2022,7,30,209,2022-07-28,"mid","min",12.8
"1780",2022,7,30,210,2022-07-29,"high","mean",15.9743055555556
"1781",2022,7,30,210,2022-07-29,"high","max",24.3
"1782",2022,7,30,210,2022-07-29,"high","min",13.1
"1783",2022,7,30,210,2022-07-29,"mid","mean",14.7013888888889
"1784",2022,7,30,210,2022-07-29,"mid","max",16.9
"1785",2022,7,30,210,2022-07-29,"mid","min",13.1
"1786",2022,7,31,211,2022-07-30,"high","mean",16.6375
"1787",2022,7,31,211,2022-07-30,"high","max",29.8
"1788",2022,7,31,211,2022-07-30,"high","min",13.2
"1789",2022,7,31,211,2022-07-30,"mid","mean",14.8666666666667
"1790",2022,7,31,211,2022-07-30,"mid","max",25.6
"1791",2022,7,31,211,2022-07-30,"mid","min",13
"1792",2022,7,31,212,2022-07-31,"high","mean",16.3611111111111
"1793",2022,7,31,212,2022-07-31,"high","max",26.2
"1794",2022,7,31,212,2022-07-31,"high","min",13.4
"1795",2022,7,31,212,2022-07-31,"mid","mean",14.7881944444444
"1796",2022,7,31,212,2022-07-31,"mid","max",18.2
"1797",2022,7,31,212,2022-07-31,"mid","min",13.2
"1798",2022,8,31,213,2022-08-01,"high","mean",18.0861111111111
"1799",2022,8,31,213,2022-08-01,"high","max",31.2
"1800",2022,8,31,213,2022-08-01,"high","min",14.1
"1801",2022,8,31,213,2022-08-01,"mid","mean",16.4486111111111
"1802",2022,8,31,213,2022-08-01,"mid","max",26.1
"1803",2022,8,31,213,2022-08-01,"mid","min",14.2
"1804",2022,8,31,214,2022-08-02,"high","mean",18.4375
"1805",2022,8,31,214,2022-08-02,"high","max",30.9
"1806",2022,8,31,214,2022-08-02,"high","min",13.4
"1807",2022,8,31,214,2022-08-02,"mid","mean",17.3652777777778
"1808",2022,8,31,214,2022-08-02,"mid","max",29.8
"1809",2022,8,31,214,2022-08-02,"mid","min",14.5
"1810",2022,8,31,215,2022-08-03,"high","mean",17.5270833333333
"1811",2022,8,31,215,2022-08-03,"high","max",30.6
"1812",2022,8,31,215,2022-08-03,"high","min",14.1
"1813",2022,8,31,215,2022-08-03,"mid","mean",16.1472222222222
"1814",2022,8,31,215,2022-08-03,"mid","max",23.4
"1815",2022,8,31,215,2022-08-03,"mid","min",14.3
"1816",2022,8,31,216,2022-08-04,"high","mean",16.6652777777778
"1817",2022,8,31,216,2022-08-04,"high","max",30.3
"1818",2022,8,31,216,2022-08-04,"high","min",13.7
"1819",2022,8,31,216,2022-08-04,"mid","mean",14.5548611111111
"1820",2022,8,31,216,2022-08-04,"mid","max",16.7
"1821",2022,8,31,216,2022-08-04,"mid","min",13.5
"1822",2022,8,31,217,2022-08-05,"high","mean",16.9888888888889
"1823",2022,8,31,217,2022-08-05,"high","max",32.1
"1824",2022,8,31,217,2022-08-05,"high","min",13.5
"1825",2022,8,31,217,2022-08-05,"mid","mean",14.9048611111111
"1826",2022,8,31,217,2022-08-05,"mid","max",16.9
"1827",2022,8,31,217,2022-08-05,"mid","min",14
"1828",2022,8,32,218,2022-08-06,"high","mean",17.4104166666667
"1829",2022,8,32,218,2022-08-06,"high","max",32.9
"1830",2022,8,32,218,2022-08-06,"high","min",14.9
"1831",2022,8,32,218,2022-08-06,"mid","mean",15.3291666666667
"1832",2022,8,32,218,2022-08-06,"mid","max",17
