depth_m,serial,time,temp,file_i
-5.5,049A 2500 9F39 0B,2024-05-03T16:28:02Z,16.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:28:22Z,16.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:28:42Z,16,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:29:02Z,15.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:29:22Z,15.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:29:42Z,14.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:30:02Z,14.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:30:22Z,14.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:30:42Z,14.3,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:31:02Z,14.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:31:22Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:31:42Z,14,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:32:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:32:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:32:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:33:02Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:33:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:33:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:34:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:34:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:34:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:35:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:35:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:35:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:36:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:36:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:36:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:37:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:37:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:37:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:38:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:38:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:38:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:39:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:39:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:39:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:40:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:40:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:40:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:41:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:41:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:41:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:42:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:42:22Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:42:42Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:43:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:43:22Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:43:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:44:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:44:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:44:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:45:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:45:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:45:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:46:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:46:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:46:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:47:02Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:47:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:47:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:48:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:48:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:48:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:49:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:49:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:49:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:50:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:50:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:50:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:51:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:51:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:51:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:52:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:52:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:52:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:53:02Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:53:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:53:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:54:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:54:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:54:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:55:02Z,14,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:55:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:55:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:56:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:56:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:56:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:57:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:57:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:57:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:58:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:58:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:58:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:59:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:59:22Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T16:59:42Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:00:02Z,13.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:00:22Z,13.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:00:42Z,13.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:01:02Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:01:22Z,13.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:01:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:02:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:02:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:02:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:03:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:03:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:03:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:04:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:04:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:04:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:05:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:05:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:05:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:06:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:06:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:06:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:07:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:07:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:07:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:08:02Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:08:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:08:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:09:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:09:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:09:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:10:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:10:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:10:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:11:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:11:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:11:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:12:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:12:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:12:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:13:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:13:22Z,14,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:13:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:14:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:14:22Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:14:42Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:15:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:15:22Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:15:42Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:16:02Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:16:22Z,13.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:16:42Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:17:02Z,13.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:17:22Z,13.8,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:17:42Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:18:02Z,13.9,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:18:22Z,14,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:18:42Z,14,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:19:02Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:19:22Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:19:42Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:20:02Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:20:22Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:20:42Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:21:02Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:21:22Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:21:42Z,14.1,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:22:02Z,14.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:22:22Z,14.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:22:42Z,14.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:23:02Z,14.2,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:23:22Z,14.3,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:23:42Z,14.3,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:24:02Z,14.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:24:22Z,14.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:24:42Z,14.4,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:25:02Z,14.5,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:25:22Z,14.6,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:25:42Z,14.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:26:02Z,14.7,7
-5.5,049A 2500 9F39 0B,2024-05-03T17:26:22Z,14.7,7
-4.5,04FC B300 F82D 0E,2024-05-03T16:23:44Z,NA,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:24:04Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:24:24Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:24:44Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:25:04Z,16.8,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:25:24Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:25:44Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:26:04Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:26:24Z,16.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:26:44Z,16.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:27:04Z,16.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:27:24Z,16.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:27:44Z,16.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:28:04Z,16.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:28:24Z,16.5,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:28:44Z,16.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:29:04Z,15.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:29:24Z,15.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:29:44Z,15,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:30:04Z,14.7,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:30:24Z,14.6,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:30:44Z,14.4,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:31:04Z,14.3,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:31:24Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:31:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:32:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:32:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:32:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:33:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:33:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:33:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:34:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:34:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:34:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:35:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:35:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:35:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:36:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:36:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:36:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:37:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:37:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:37:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:38:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:38:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:38:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:39:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:39:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:39:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:40:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:40:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:40:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:41:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:41:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:41:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:42:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:42:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:42:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:43:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:43:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:43:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:44:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:44:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:44:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:45:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:45:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:45:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:46:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:46:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:46:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:47:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:47:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:47:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:48:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:48:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:48:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:49:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:49:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:49:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:50:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:50:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:50:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:51:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:51:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:51:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:52:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:52:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:52:44Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:53:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:53:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:53:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:54:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:54:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:54:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:55:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:55:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:55:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:56:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:56:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:56:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:57:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:57:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:57:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:58:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:58:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:58:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:59:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:59:24Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T16:59:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:00:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:00:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:00:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:01:04Z,13.9,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:01:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:01:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:02:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:02:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:02:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:03:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:03:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:03:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:04:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:04:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:04:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:05:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:05:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:05:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:06:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:06:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:06:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:07:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:07:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:07:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:08:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:08:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:08:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:09:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:09:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:09:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:10:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:10:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:10:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:11:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:11:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:11:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:12:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:12:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:12:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:13:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:13:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:13:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:14:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:14:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:14:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:15:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:15:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:15:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:16:04Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:16:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:16:44Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:17:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:17:24Z,14,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:17:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:18:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:18:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:18:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:19:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:19:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:19:44Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:20:04Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:20:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:20:44Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:21:04Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:21:24Z,14.1,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:21:44Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:22:04Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:22:24Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:22:44Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:23:04Z,14.2,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:23:24Z,14.3,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:23:44Z,14.4,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:24:04Z,14.4,11
-4.5,04FC B300 F82D 0E,2024-05-03T17:24:24Z,14.5,11
-3.5,NA,NA,NA,NA
-2.5,04D4 4900 4521 04,2024-05-03T16:24:40Z,NA,10
-2.5,04D4 4900 4521 04,2024-05-03T16:25:00Z,16.9,10
